graph_name,vertices,edges,dat_file,tokens,independent_sets,cpu_time,wallclock_time,max_memory,zdd_time,zdd_size,solved?,error,reconfiguration_sequence_length,type
suzuki_instance_3_7_2_2,218,765,suzuki_instance_3_7_2_2_01,44,89347137426326164248329789619,18.58,18.65,278500,0.123715,944,1,,3347,opt
suzuki_instance_3_7_2_2,218,765,suzuki_instance_3_7_2_2_01,44,89347137426326164248329789619,20.140001,20.22,280816,0.124652,896,1,,3347,orig
suzuki_instance_2_20_2_3,612,3339,suzuki_instance_2_20_2_3_01,82,92836281667158209619484775759835272306896191785416034244960496828,303.07,304.14,4242620,1.765305,1674,1,,1722,heur
suzuki_instance_2_20_2_3,612,3339,suzuki_instance_2_20_2_3_01,82,92836281667158209619484775759835272306896191785416034244960496828,306.01,306.97,2279936,1.897906,1560,1,,1722,orig
suzuki_instance_2_20_2_3,612,3339,suzuki_instance_2_20_2_3_01,82,92836281667158209619484775759835272306896191785416034244960496828,300.15,301.17,4235612,2.000666,1674,1,,1722,opt
suzuki_instance_2_20_2_2,408,1416,suzuki_instance_2_20_2_2_01,82,2153362308063949620746303257670304057539674961384489621,203.17001,203.92,2121708,0.428371,1040,1,,1722,orig
sp009,117,738,sp009_01,18,681779022095,18.73,18.79,575048,0.065554,255,1,,5621,orig
suzuki_instance_2_20_2_2,408,1416,suzuki_instance_2_20_2_2_01,82,2153362308063949620746303257670304057539674961384489621,184.3,184.92,2196840,0.424445,1116,1,,1722,opt
suzuki_instance_2_20_2_2,408,1416,suzuki_instance_2_20_2_2_01,82,2153362308063949620746303257670304057539674961384489621,184.25,184.88,2197328,0.424941,1116,1,,1722,heur
hc-power-007-002,109,164,hc-power-007-002_01,44,262607190795765425815,6.16,6.19,80356,0.012870,472,1,,3347,heur
hc-power-007-002,109,164,hc-power-007-002_01,44,262607190795765425815,6.15,6.18,80228,0.013043,472,1,,3347,opt
suzuki_instance_2_19_2_3,582,3174,suzuki_instance_2_19_2_3_01,78,62840296913372394297278015774672363406294142104123320861548240,227.61,228.45999,2263356,1.577960,1590,1,,1560,opt
sp009,117,738,sp009_01,18,681779022095,15.47,15.53,579200,0.063062,206,1,,5621,heur
hc-power-007-002,109,164,hc-power-007-002_01,44,262607190795765425815,6.1,6.12,80276,0.012872,448,1,,3347,orig
sp009,117,738,sp009_01,18,681779022095,15.52,15.59,577236,0.063741,206,1,,5621,opt
suzuki_instance_2_19_2_3,582,3174,suzuki_instance_2_19_2_3_01,78,62840296913372394297278015774672363406294142104123320861548240,224.82,225.61,2261988,1.578608,1590,1,,1560,heur
SAT_exp_instance016,216,376,SAT_exp_instance016_01,80,43526523678932538394267340909466937163520,87.55,87.74,4447040,48.841349,3006930,1,,1753,heur
hc-square-020-002,204,303,hc-square-020-002_01,82,199388444362280815484779455078579869052,57,57.19,526888,0.043039,520,1,,1722,orig
suzuki_instance_2_19_2_3,582,3174,suzuki_instance_2_19_2_3_01,78,62840296913372394297278015774672363406294142104123320861548240,252.55,253.29,2195644,1.706149,1482,1,,1560,orig
suzuki_instance_2_19_2_2,388,1346,suzuki_instance_2_19_2_2_01,78,4802718257794601283142046295841752341768306917136825,150.76001,151.25,1148304,0.384606,988,1,,1560,orig
suzuki_instance_2_19_2_2,388,1346,suzuki_instance_2_19_2_2_01,78,4802718257794601283142046295841752341768306917136825,140.17,140.68,2106432,0.378626,1060,1,,1560,heur
hc-square-020-002,204,303,hc-square-020-002_01,82,199388444362280815484779455078579869052,60.19,60.38,537564,0.043584,558,1,,1722,heur
hc-square-020-002,204,303,hc-square-020-002_01,82,199388444362280815484779455078579869052,60.07,60.26,537252,0.043763,558,1,,1722,opt
suzuki_instance_2_19_2_2,388,1346,suzuki_instance_2_19_2_2_01,78,4802718257794601283142046295841752341768306917136825,139.75,140.24,2108232,0.381004,1060,1,,1560,opt
suzuki_instance_2_18_2_3,552,3009,suzuki_instance_2_18_2_3_01,74,42536202928921970451593051591547721633403543472584072487958,168.27,168.86,2184888,1.434145,1506,1,,1406,heur
suzuki_instance_2_18_2_3,552,3009,suzuki_instance_2_18_2_3_01,74,42536202928921970451593051591547721633403543472584072487958,186.11,186.66,2134952,1.620330,1404,1,,1406,orig
hc-square-019-002,194,288,hc-square-019-002_01,78,2686241509925626603670110545661959688,45.29,45.45,296144,0.039302,530,1,,1560,opt
hc-square-019-002,194,288,hc-square-019-002_01,78,2686241509925626603670110545661959688,43.14,43.31,288916,0.039184,494,1,,1560,orig
hc-square-019-002,194,288,hc-square-019-002_01,78,2686241509925626603670110545661959688,45.82,45.98,298092,0.039688,530,1,,1560,heur
suzuki_instance_2_18_2_3,552,3009,suzuki_instance_2_18_2_3_01,74,42536202928921970451593051591547721633403543472584072487958,168.84,169.43,2186692,1.435616,1506,1,,1406,opt
LGC_exp_instance006,258,300,LGC_exp_instance006_01,126,559559103355495408560789450412405323930946227170249700,101.81,102.15,1174492,0.546460,36994,1,,999,heur
LGC_exp_instance006,258,300,LGC_exp_instance006_01,126,559559103355495408560789450412405323930946227170249700,142.94,143.42,4295928,14.550664,1489525,1,,999,orig
LGC_exp_instance006,258,300,LGC_exp_instance006_01,126,559559103355495408560789450412405323930946227170249700,65.46,65.67,278812,0.089672,6668,1,,999,opt
suzuki_instance_2_18_2_2,368,1276,suzuki_instance_2_18_2_2_01,74,10711668248940392945112931222160280248064324191661,103.71,104.06,1142020,0.342444,1004,1,,1406,heur
suzuki_instance_2_17_2_3,522,2844,suzuki_instance_2_17_2_3_01,70,28792489031435583518091314088456983183173810004480116618,138.09001,138.54001,1159860,1.319179,1326,1,,1260,orig
suzuki_instance_2_17_2_3,522,2844,suzuki_instance_2_17_2_3_01,70,28792489031435583518091314088456983183173810004480116618,126.200005,126.64,2112140,1.276542,1422,1,,1260,opt
suzuki_instance_2_18_2_2,368,1276,suzuki_instance_2_18_2_2_01,74,10711668248940392945112931222160280248064324191661,103.76,104.1,1142972,0.338201,1004,1,,1406,opt
hc-square-018-002,184,273,hc-square-018-002_01,74,36190128634217743215750248053447622,32.34,32.44,282884,0.035099,468,1,,1406,orig
suzuki_instance_2_17_2_3,522,2844,suzuki_instance_2_17_2_3_01,70,28792489031435583518091314088456983183173810004480116618,126.54,126.99,2113552,1.251512,1422,1,,1260,heur
hc-square-018-002,184,273,hc-square-018-002_01,74,36190128634217743215750248053447622,33.79,33.9,286756,0.035233,502,1,,1406,heur
suzuki_instance_2_17_2_2,348,1206,suzuki_instance_2_17_2_2_01,70,23890603303481318489201407559578041427651337905,83.45,83.68,1071748,0.308068,884,1,,1260,orig
suzuki_instance_2_17_2_2,348,1206,suzuki_instance_2_17_2_2_01,70,23890603303481318489201407559578041427651337905,77.05,77.31,1098624,0.323068,948,1,,1260,heur
suzuki_instance_2_16_2_3,492,2679,suzuki_instance_2_16_2_3_01,66,19489455276734749087424541909137255302197790229882344,90.29,90.61,1131676,1.070157,1338,1,,1122,heur
suzuki_instance_2_16_2_3,492,2679,suzuki_instance_2_16_2_3_01,66,19489455276734749087424541909137255302197790229882344,100.560005,100.81,1095872,1.117250,1248,1,,1122,orig
suzuki_instance_2_17_2_2,348,1206,suzuki_instance_2_17_2_2_01,70,23890603303481318489201407559578041427651337905,77.03001,77.29,1098964,0.360868,948,1,,1260,opt
suzuki_instance_2_16_2_3,492,2679,suzuki_instance_2_16_2_3_01,66,19489455276734749087424541909137255302197790229882344,89.63,89.94,1132712,1.057305,1338,1,,1122,opt
suzuki_instance_2_18_2_2,368,1276,suzuki_instance_2_18_2_2_01,74,10711668248940392945112931222160280248064324191661,113.770004,114.15,1106364,0.346542,936,1,,1406,orig
hc-square-017-002,174,258,hc-square-017-002_01,70,487568003741215771887327606921774,23.66,23.74,273344,0.031459,442,1,,1260,orig
hc-square-017-002,174,258,hc-square-017-002_01,70,487568003741215771887327606921774,25.08,25.17,276736,0.032258,474,1,,1260,opt
hc-square-017-002,174,258,hc-square-017-002_01,70,487568003741215771887327606921774,25.05,25.14,276600,0.032224,474,1,,1260,heur
hc-square-018-002,184,273,hc-square-018-002_01,74,36190128634217743215750248053447622,33.92,34.04,286748,0.035330,502,1,,1406,opt
suzuki_instance_2_16_2_2,328,1136,suzuki_instance_2_16_2_2_01,66,53284036896939244677775714648097170144477701,55.820004,56.02,1052668,0.269785,892,1,,1122,opt
suzuki_instance_2_16_2_2,328,1136,suzuki_instance_2_16_2_2_01,66,53284036896939244677775714648097170144477701,59.12,59.31,571876,0.274469,832,1,,1122,orig
suzuki_instance_2_16_2_2,328,1136,suzuki_instance_2_16_2_2_01,66,53284036896939244677775714648097170144477701,56.09,56.26,1049924,0.273004,892,1,,1122,heur
LGC_exp_instance008,440,512,LGC_exp_instance008_01,216,359060566196216750998743630035998992574155431687784356274219296186833753951411469657575287300,1797.12,1800.12,35948888,27.379997,802714,0,,,heur
suzuki_instance_3_6_2_3,282,1551,suzuki_instance_3_6_2_3_01,38,762828863111767204090605371704,10.7699995,10.82,155464,0.332195,1206,1,,1631,heur
suzuki_instance_3_6_2_3,282,1551,suzuki_instance_3_6_2_3_01,38,762828863111767204090605371704,12.04,12.09,270552,0.337343,1146,1,,1631,orig
suzuki_instance_3_6_2_3,282,1551,suzuki_instance_3_6_2_3_01,38,762828863111767204090605371704,10.75,10.79,155564,0.330518,1206,1,,1631,opt
suzuki_instance_3_6_2_2,188,658,suzuki_instance_3_6_2_2_01,38,10003184184743758214255917,6.8799996,6.91,153208,0.092264,764,1,,1631,orig
LGC_exp_instance009,549,639,LGC_exp_instance009_01,270,84438494275099881091747988728364414990814061138830113567223612334910977569433421356363593260076749810615230106377500,1796.42,1800.26,73481108,157.764468,3647386,0,,,heur
suzuki_instance_2_15_2_3,462,2514,suzuki_instance_2_15_2_3_01,62,13192290064576793587158597864491637507770301077296,65.62,65.8,1065680,1.145617,1170,1,,992,orig
suzuki_instance_2_15_2_3,462,2514,suzuki_instance_2_15_2_3_01,62,13192290064576793587158597864491637507770301077296,64.64,64.87,1081936,0.929354,1254,1,,992,heur
suzuki_instance_3_6_2_2,188,658,suzuki_instance_3_6_2_2_01,38,10003184184743758214255917,6.4199996,6.44,152784,0.092424,804,1,,1631,heur
suzuki_instance_2_15_2_3,462,2514,suzuki_instance_2_15_2_3_01,62,13192290064576793587158597864491637507770301077296,64.47,64.7,1080612,1.065315,1254,1,,992,opt
hc-square-016-002,164,243,hc-square-016-002_01,66,6568712719286321404374469598152,18.06,18.12,152780,0.028642,446,1,,1122,heur
suzuki_instance_3_6_2_2,188,658,suzuki_instance_3_6_2_2_01,38,10003184184743758214255917,6.4100003,6.44,153900,0.092549,804,1,,1631,opt
hc-square-016-002,164,243,hc-square-016-002_01,66,6568712719286321404374469598152,17,17.05,152484,0.028075,416,1,,1122,orig
hc-square-016-002,164,243,hc-square-016-002_01,66,6568712719286321404374469598152,18.02,18.09,153732,0.028707,446,1,,1122,opt
suzuki_instance_2_15_2_2,308,1066,suzuki_instance_2_15_2_2_01,62,118841226065674894587740668021552491345385,39.66,39.81,566196,0.238133,836,1,,992,heur
suzuki_instance_2_15_2_2,308,1066,suzuki_instance_2_15_2_2_01,62,118841226065674894587740668021552491345385,39.54,39.69,566060,0.239291,836,1,,992,opt
sp008,104,654,sp008_01,16,33999945346,5.28,5.3,273156,0.049962,183,1,,2805,heur
suzuki_instance_2_15_2_2,308,1066,suzuki_instance_2_15_2_2_01,62,118841226065674894587740668021552491345385,39.68,39.8,553980,0.251327,780,1,,992,orig
sp008,104,654,sp008_01,16,33999945346,7.42,7.44,275440,0.050837,226,1,,2805,orig
hc-power-006-002,94,141,hc-power-006-002_01,38,425056971938806982,2.1100001,2.12,40180,0.009787,382,1,,1631,orig
hc-power-006-002,94,141,hc-power-006-002_01,38,425056971938806982,2.14,2.15,41204,0.009831,402,1,,1631,heur
hc-square-015-002,154,228,hc-square-015-002_01,62,88496346063379822743985273712,12.88,12.93,153512,0.025249,418,1,,992,heur
suzuki_instance_2_14_2_3,432,2349,suzuki_instance_2_14_2_3_01,58,8929778420009774016068432642916543647880937642,45.43,45.58,593220,0.982443,1170,1,,870,heur
sp008,104,654,sp008_01,16,33999945346,5.27,5.29,273496,0.049841,183,1,,2805,opt
hc-power-006-002,94,141,hc-power-006-002_01,38,425056971938806982,2.1399999,2.15,41204,0.009895,402,1,,1631,opt
suzuki_instance_2_14_2_3,432,2349,suzuki_instance_2_14_2_3_01,58,8929778420009774016068432642916543647880937642,45.210003,45.35,591580,0.809867,1170,1,,870,opt
suzuki_instance_2_14_2_3,432,2349,suzuki_instance_2_14_2_3_01,58,8929778420009774016068432642916543647880937642,46.74,46.87,579240,0.984270,1092,1,,870,orig
suzuki_instance_2_14_2_2,288,996,suzuki_instance_2_14_2_2_01,58,265055687130269151769894293463713635741,28.41,28.5,534068,0.220534,728,1,,870,orig
hc-square-015-002,154,228,hc-square-015-002_01,62,88496346063379822743985273712,12.839999,12.88,153596,0.025146,418,1,,992,opt
suzuki_instance_2_14_2_2,288,996,suzuki_instance_2_14_2_2_01,58,265055687130269151769894293463713635741,27.82,27.93,544420,0.210105,780,1,,870,opt
hc-square-015-002,154,228,hc-square-015-002_01,62,88496346063379822743985273712,12.24,12.28,152756,0.024878,390,1,,992,orig
suzuki_instance_2_14_2_2,288,996,suzuki_instance_2_14_2_2_01,58,265055687130269151769894293463713635741,27.91,28.02,544048,0.208557,780,1,,870,heur
SAT_exp_instance014,168,287,SAT_exp_instance014_01,63,34098220037949676163739599356800,14.62,14.67,580436,5.043713,435282,1,,861,heur
suzuki_instance_2_13_2_2,268,926,suzuki_instance_2_13_2_2_01,54,591162844796590793630071899127463265,19.92,19.99,284480,0.189880,676,1,,756,orig
suzuki_instance_2_13_2_3,402,2184,suzuki_instance_2_13_2_3_01,54,6044511016672398479454560608676295299263018,30.949999,31.07,558840,0.701475,1086,1,,756,opt
hc-square-014-002,144,213,hc-square-014-002_01,58,1192258453254501711333651114,9.01,9.05,153836,0.021696,390,1,,870,opt
suzuki_instance_2_13_2_3,402,2184,suzuki_instance_2_13_2_3_01,54,6044511016672398479454560608676295299263018,31.009998,31.13,557760,0.714026,1086,1,,756,heur
hc-square-014-002,144,213,hc-square-014-002_01,58,1192258453254501711333651114,9,9.03,153780,0.021884,390,1,,870,heur
suzuki_instance_2_13_2_3,402,2184,suzuki_instance_2_13_2_3_01,54,6044511016672398479454560608676295299263018,32.78,32.88,551100,0.842491,1014,1,,756,orig
hc-square-014-002,144,213,hc-square-014-002_01,58,1192258453254501711333651114,8.58,8.6,152444,0.021814,364,1,,870,orig
hc-square-013-002,134,198,hc-square-013-002_01,54,16062586565311667817634198,6.1099997,6.14,78368,0.019103,362,1,,756,heur
suzuki_instance_2_13_2_2,268,926,suzuki_instance_2_13_2_2_01,54,591162844796590793630071899127463265,18.95,19.01,290460,0.182162,724,1,,756,opt
suzuki_instance_2_13_2_2,268,926,suzuki_instance_2_13_2_2_01,54,591162844796590793630071899127463265,18.810001,18.89,290420,0.180755,724,1,,756,heur
hc-square-013-002,134,198,hc-square-013-002_01,54,16062586565311667817634198,6.1,6.13,78292,0.018839,362,1,,756,opt
hc-square-013-002,134,198,hc-square-013-002_01,54,16062586565311667817634198,5.8199997,5.84,77748,0.018816,338,1,,756,orig
suzuki_instance_2_12_2_3,372,2019,suzuki_instance_2_12_2_3_01,50,4091491603957850724017436965045194606492,21.02,21.08,530020,0.602626,1002,1,,650,heur
LGC_exp_instance005,185,215,LGC_exp_instance005_01,90,204378652937287921022196675453652622940,20.7,20.77,542864,1.594679,184949,1,,467,orig
suzuki_instance_2_12_2_3,372,2019,suzuki_instance_2_12_2_3_01,50,4091491603957850724017436965045194606492,22.54,22.62,298328,0.704407,936,1,,650,orig
LGC_exp_instance005,185,215,LGC_exp_instance005_01,90,204378652937287921022196675453652622940,15.12,15.16,272140,0.075749,7666,1,,467,heur
suzuki_instance_2_12_2_2,248,856,suzuki_instance_2_12_2_2_01,50,1318490890920742269501211023281781,13.93,13.98,272208,0.160759,624,1,,650,orig
LGC_exp_instance005,185,215,LGC_exp_instance005_01,90,204378652937287921022196675453652622940,10.38,10.41,74804,0.036051,2444,1,,467,opt
suzuki_instance_2_12_2_3,372,2019,suzuki_instance_2_12_2_3_01,50,4091491603957850724017436965045194606492,20.960001,21.04,530368,0.592527,1002,1,,650,opt
suzuki_instance_2_12_2_2,248,856,suzuki_instance_2_12_2_2_01,50,1318490890920742269501211023281781,12.66,12.71,275864,0.154329,668,1,,650,heur
suzuki_instance_2_12_2_2,248,856,suzuki_instance_2_12_2_2_01,50,1318490890920742269501211023281781,12.679999,12.73,275888,0.153961,668,1,,650,opt
suzuki_instance_3_5_2_3,237,1299,suzuki_instance_3_5_2_3_01,32,14599757659552808618553475,3.52,3.53,79016,0.230471,996,1,,779,heur
hc-square-012-002,124,183,hc-square-012-002_01,50,216401642163954775969628,3.9099998,3.92,73700,0.016089,312,1,,650,orig
suzuki_instance_3_5_2_3,237,1299,suzuki_instance_3_5_2_3_01,32,14599757659552808618553475,3.85,3.87,80304,0.234310,948,1,,779,orig
suzuki_instance_3_5_2_3,237,1299,suzuki_instance_3_5_2_3_01,32,14599757659552808618553475,3.52,3.53,79056,0.229699,996,1,,779,opt
sp007,91,570,sp007_01,14,1695558599,2.2900002,2.3,76480,0.039254,197,1,,1397,orig
hc-square-012-002,124,183,hc-square-012-002_01,50,216401642163954775969628,4.05,4.06,74392,0.016222,334,1,,650,opt
hc-square-012-002,124,183,hc-square-012-002_01,50,216401642163954775969628,4.06,4.08,74056,0.016085,334,1,,650,heur
suzuki_instance_2_11_2_3,342,1854,suzuki_instance_2_11_2_3_01,46,2769505010261921082592573804929936952,15.41,15.46,282688,0.526653,858,1,,552,orig
sp007,91,570,sp007_01,14,1695558599,1.74,1.76,78424,0.038402,160,1,,1397,heur
sp007,91,570,sp007_01,14,1695558599,1.7600001,1.77,78940,0.038560,160,1,,1397,opt
suzuki_instance_2_11_2_3,342,1854,suzuki_instance_2_11_2_3_01,46,2769505010261921082592573804929936952,13.66,13.69,286460,0.473748,918,1,,552,heur
suzuki_instance_2_11_2_2,228,786,suzuki_instance_2_11_2_2_01,46,2940675728764944971284823499545,9.62,9.66,153580,0.136253,572,1,,552,orig
suzuki_instance_3_5_2_2,158,551,suzuki_instance_3_5_2_2_01,32,1119942917786002694387,2.1999998,2.2,72028,0.065776,632,1,,779,orig
suzuki_instance_3_5_2_2,158,551,suzuki_instance_3_5_2_2_01,32,1119942917786002694387,2.1100001,2.12,71744,0.066315,664,1,,779,heur
suzuki_instance_2_11_2_2,228,786,suzuki_instance_2_11_2_2_01,46,2940675728764944971284823499545,8.21,8.25,154472,0.131625,612,1,,552,opt
hc-power-005-002,79,118,hc-power-005-002_01,32,687998789526551,0.68,0.68,35060,0.007050,316,1,,779,orig
suzuki_instance_2_11_2_2,228,786,suzuki_instance_2_11_2_2_01,46,2940675728764944971284823499545,8.26,8.29,153332,0.130917,612,1,,552,heur
suzuki_instance_3_5_2_2,158,551,suzuki_instance_3_5_2_2_01,32,1119942917786002694387,2.1200001,2.14,71064,0.066213,664,1,,779,opt
hc-power-005-002,79,118,hc-power-005-002_01,32,687998789526551,0.72999996,0.74,34036,0.007047,332,1,,779,heur
LGC_exp_instance010,670,780,LGC_exp_instance010_01,330,8769445788604745105477614667740361376037738950792360615150046573431042549414698097680861862760974571734891668444320449952587107456776812622500,1796.2201,1800.43,139207136,905.544817,16377754,0,,,heur
hc-square-011-002,114,168,hc-square-011-002_01,46,2915450169923966881488,2.6699998,2.68,70700,0.013672,306,1,,552,heur
hc-power-005-002,79,118,hc-power-005-002_01,32,687998789526551,0.69,0.69,36084,0.007114,332,1,,779,opt
suzuki_instance_2_11_2_3,342,1854,suzuki_instance_2_11_2_3_01,46,2769505010261921082592573804929936952,13.679999,13.74,286456,0.476186,918,1,,552,opt
hc-square-011-002,114,168,hc-square-011-002_01,46,2915450169923966881488,2.51,2.52,41204,0.013465,286,1,,552,orig
hc-square-011-002,114,168,hc-square-011-002_01,46,2915450169923966881488,2.6599998,2.66,71500,0.013498,306,1,,552,opt
suzuki_instance_2_10_2_3,312,1689,suzuki_instance_2_10_2_3_01,42,1874660574751334469860327499409990,10.45,10.49,270128,0.436950,780,1,,462,orig
suzuki_instance_2_10_2_2,208,716,suzuki_instance_2_10_2_2_01,42,6558690546362725829645703821,5.14,5.15,154004,0.107738,556,1,,462,opt
suzuki_instance_2_10_2_3,312,1689,suzuki_instance_2_10_2_3_01,42,1874660574751334469860327499409990,8.96,9,272512,0.394464,834,1,,462,heur
suzuki_instance_2_10_2_2,208,716,suzuki_instance_2_10_2_2_01,42,6558690546362725829645703821,6.2,6.23,153196,0.112427,520,1,,462,orig
suzuki_instance_2_10_2_3,312,1689,suzuki_instance_2_10_2_3_01,42,1874660574751334469860327499409990,8.740001,8.78,272512,0.392844,834,1,,462,opt
LGC_exp_instance008,440,512,LGC_exp_instance008_01,216,359060566196216750998743630035998992574155431687784356274219296186833753951411469657575287300,1796.53,1800.45,135519848,788.911510,94290549,0,,,orig
suzuki_instance_2_10_2_2,208,716,suzuki_instance_2_10_2_2_01,42,6558690546362725829645703821,5.44,5.47,153856,0.116662,556,1,,462,heur
SAT_exp_instance012,126,210,SAT_exp_instance012_01,48,415653365128275123681600,2.16,2.17,76624,0.221172,41618,1,,417,opt
hc-square-010-002,104,153,hc-square-010-002_01,42,39278120111814364054,1.5699999,1.59,38132,0.011538,260,1,,462,orig
SAT_exp_instance012,126,210,SAT_exp_instance012_01,48,415653365128275123681600,2.26,2.28,77248,0.297196,57490,1,,417,heur
SAT_exp_instance012,126,210,SAT_exp_instance012_01,48,415653365128275123681600,1164.5701,1168.97,76460616,1088.198530,142539591,1,,417,orig
suzuki_instance_2_9_2_3,282,1524,suzuki_instance_2_9_2_3_01,38,1268945987642259965385005581186,5.24,5.25,155452,0.322268,750,1,,380,heur
hc-square-010-002,104,153,hc-square-010-002_01,42,39278120111814364054,1.6400001,1.65,39160,0.013557,278,1,,462,heur
suzuki_instance_2_9_2_3,282,1524,suzuki_instance_2_9_2_3_01,38,1268945987642259965385005581186,5.2,5.22,155456,0.314423,750,1,,380,opt
suzuki_instance_2_9_2_3,282,1524,suzuki_instance_2_9_2_3_01,38,1268945987642259965385005581186,5.73,5.76,154324,0.324916,702,1,,380,orig
suzuki_instance_2_9_2_2,188,646,suzuki_instance_2_9_2_2_01,38,14628073834245660412798225,3.11,3.13,78220,0.092069,500,1,,380,heur
hc-square-010-002,104,153,hc-square-010-002_01,42,39278120111814364054,1.64,1.65,39156,0.011310,278,1,,462,opt
sp006,78,486,sp006_01,12,84556576,0.61,0.62,37888,0.028756,168,1,,693,orig
suzuki_instance_2_9_2_2,188,646,suzuki_instance_2_9_2_2_01,38,14628073834245660412798225,3.1399999,3.15,76556,0.088668,468,1,,380,orig
sp006,78,486,sp006_01,12,84556576,0.54,0.55,38132,0.028591,137,1,,693,heur
hc-square-009-002,94,138,hc-square-009-002_01,38,529170669913507910,1,1.01,37108,0.009475,250,1,,380,heur
sp006,78,486,sp006_01,12,84556576,0.57,0.58,38132,0.029032,137,1,,693,opt
suzuki_instance_2_9_2_2,188,646,suzuki_instance_2_9_2_2_01,38,14628073834245660412798225,3.04,3.06,77888,0.088572,500,1,,380,opt
hc-square-009-002,94,138,hc-square-009-002_01,38,529170669913507910,0.95,0.96,36084,0.009378,234,1,,380,orig
hc-square-009-002,94,138,hc-square-009-002_01,38,529170669913507910,1.01,1.02,37108,0.009392,250,1,,380,opt
suzuki_instance_2_8_2_3,252,1359,suzuki_instance_2_8_2_3_01,34,858941581873841971077624184,3.03,3.04,81424,0.247738,666,1,,306,heur
suzuki_instance_2_8_2_3,252,1359,suzuki_instance_2_8_2_3_01,34,858941581873841971077624184,3.24,3.26,79808,0.254580,624,1,,306,orig
suzuki_instance_2_8_2_2,168,576,suzuki_instance_2_8_2_2_01,34,32625497816604949157861,1.8000001,1.82,71272,0.072859,416,1,,306,orig
suzuki_instance_2_8_2_2,168,576,suzuki_instance_2_8_2_2_01,34,32625497816604949157861,1.76,1.77,72828,0.070409,444,1,,306,opt
suzuki_instance_2_8_2_3,252,1359,suzuki_instance_2_8_2_3_01,34,858941581873841971077624184,3.04,3.06,81200,0.250539,666,1,,306,opt
suzuki_instance_3_4_2_3,192,1047,suzuki_instance_3_4_2_3_01,26,279424316966618343604,1.1,1.11,41204,0.152444,786,1,,359,heur
suzuki_instance_3_4_2_3,192,1047,suzuki_instance_3_4_2_3_01,26,279424316966618343604,1.0999999,1.11,41208,0.152698,786,1,,359,opt
suzuki_instance_2_8_2_2,168,576,suzuki_instance_2_8_2_2_01,34,32625497816604949157861,1.75,1.77,73436,0.070382,444,1,,306,heur
suzuki_instance_3_4_2_2,128,444,suzuki_instance_3_4_2_2_01,26,125387290952498413,0.67,0.68,36084,0.043888,500,1,,359,orig
LGC_exp_instance004,124,144,LGC_exp_instance004_01,60,32514909110582995049377860,1.56,1.57,37108,0.019727,1694,1,,207,heur
suzuki_instance_3_4_2_2,128,444,suzuki_instance_3_4_2_2_01,26,125387290952498413,0.6,0.61,37108,0.043378,524,1,,359,heur
suzuki_instance_3_4_2_2,128,444,suzuki_instance_3_4_2_2_01,26,125387290952498413,0.61,0.62,37108,0.043529,524,1,,359,opt
LGC_exp_instance004,124,144,LGC_exp_instance004_01,60,32514909110582995049377860,1.94,1.95,69636,0.087643,22389,1,,207,orig
LGC_exp_instance004,124,144,LGC_exp_instance004_01,60,32514909110582995049377860,1.22,1.22,36080,0.014499,890,1,,207,opt
hc-square-008-002,84,123,hc-square-008-002_01,34,7129200610914264,0.55999994,0.56,35060,0.007537,208,1,,306,orig
hc-power-004-002,64,95,hc-power-004-002_01,26,1113597391920,0.2,0.21,33012,0.004772,250,1,,359,orig
hc-square-008-002,84,123,hc-square-008-002_01,34,7129200610914264,0.57,0.58,36084,0.007624,222,1,,306,heur
hc-power-004-002,64,95,hc-power-004-002_01,26,1113597391920,0.2,0.21,34036,0.004758,262,1,,359,heur
hc-square-008-002,84,123,hc-square-008-002_01,34,7129200610914264,0.56,0.58,36084,0.007594,222,1,,306,opt
suzuki_instance_2_7_2_3,222,1194,suzuki_instance_2_7_2_3_01,30,581412170617301011055272,1.86,1.88,73992,0.197984,546,1,,240,orig
hc-power-004-002,64,95,hc-power-004-002_01,26,1113597391920,0.2,0.21,34036,0.004730,262,1,,359,opt
suzuki_instance_2_7_2_2,148,506,suzuki_instance_2_7_2_2_01,30,72765773528499327305,1.05,1.07,39156,0.054944,388,1,,240,heur
suzuki_instance_2_7_2_3,222,1194,suzuki_instance_2_7_2_3_01,30,581412170617301011055272,1.93,1.95,75100,0.343547,582,1,,240,opt
suzuki_instance_2_7_2_3,222,1194,suzuki_instance_2_7_2_3_01,30,581412170617301011055272,1.6899999,1.7,74804,0.193381,582,1,,240,heur
suzuki_instance_2_7_2_2,148,506,suzuki_instance_2_7_2_2_01,30,72765773528499327305,0.97,0.98,40180,0.055204,364,1,,240,orig
grid090x090,8100,16020,grid090x090_02_9631,4049,,1795.79,1800.42,140043532,,,0,,,orig
suzuki_instance_2_7_2_2,148,506,suzuki_instance_2_7_2_2_01,30,72765773528499327305,0.94,0.94,39156,0.054868,388,1,,240,opt
grid090x090,8100,16020,grid090x090_04_4969,4049,,1795.63,1800.42,140043528,,,0,,,orig
grid090x090,8100,16020,grid090x090_01_0710,4048,,1795.8601,1800.41,139998568,,,0,,,orig
grid090x090,8100,16020,grid090x090_02_9631,4049,,1796.2899,1800.1,33810400,,,0,,,heur
grid090x090,8100,16020,grid090x090_03_8778,4048,,1795.77,1800.42,139998568,,,0,,,orig
grid090x090,8100,16020,grid090x090_01_0710,4048,,1796.2999,1800.1,33809416,,,0,,,heur
