Input graph file parsed. # of vertices = 79, # of edges = 118
s 2 6 9 11 14 4 16 21 24 26 29 19 31 36 39 41 44 34 46 51 54 56 59 49 61 66 69 71 74 64 76 79
Solution space ZDD construction start
Solution space ZDD construction end
Solution space ZDD construction time = 0.007082
Solution space ZDD size = 316
# of elements in the solution space = 687998789526551
Start searching the longest reconfiguration sequence
Step 1 time = 0.000266, # ZDD nodes = 64, # elems = 6
Step 426 time = 0.000274, # ZDD nodes = 402, # elems = 367
Step 427 time = 0.000283, # ZDD nodes = 420, # elems = 308
Step 428 time = 0.000282, # ZDD nodes = 439, # elems = 244
Step 429 time = 0.000297, # ZDD nodes = 451, # elems = 191
Step 430 time = 0.000293, # ZDD nodes = 454, # elems = 156
Step 431 time = 0.000616, # ZDD nodes = 446, # elems = 139
Step 432 time = 0.000332, # ZDD nodes = 432, # elems = 135
Step 433 time = 0.000284, # ZDD nodes = 409, # elems = 141
Step 434 time = 0.000283, # ZDD nodes = 382, # elems = 153
Step 435 time = 0.000264, # ZDD nodes = 357, # elems = 162
Step 436 time = 0.000263, # ZDD nodes = 334, # elems = 162
Step 437 time = 0.000551, # ZDD nodes = 307, # elems = 151
Step 438 time = 0.000212, # ZDD nodes = 282, # elems = 128
Step 439 time = 0.000481, # ZDD nodes = 262, # elems = 99
Step 440 time = 0.000163, # ZDD nodes = 240, # elems = 73
Step 441 time = 0.000154, # ZDD nodes = 226, # elems = 53
Step 442 time = 0.000143, # ZDD nodes = 210, # elems = 39
Step 443 time = 0.000130, # ZDD nodes = 197, # elems = 29
Step 444 time = 0.000123, # ZDD nodes = 189, # elems = 21
Step 445 time = 0.000123, # ZDD nodes = 174, # elems = 14
Step 446 time = 0.000122, # ZDD nodes = 156, # elems = 9
Step 447 time = 0.000113, # ZDD nodes = 144, # elems = 6
Step 448 time = 0.000108, # ZDD nodes = 139, # elems = 5
Step 449 time = 0.000105, # ZDD nodes = 142, # elems = 6
Step 450 time = 0.000107, # ZDD nodes = 144, # elems = 7
Step 451 time = 0.000108, # ZDD nodes = 141, # elems = 10
Step 452 time = 0.000110, # ZDD nodes = 148, # elems = 17
Step 453 time = 0.000114, # ZDD nodes = 163, # elems = 29
Step 454 time = 0.000155, # ZDD nodes = 188, # elems = 50
Step 455 time = 0.000133, # ZDD nodes = 212, # elems = 87
Step 456 time = 0.000149, # ZDD nodes = 242, # elems = 141
Step 457 time = 0.000162, # ZDD nodes = 267, # elems = 211
Step 458 time = 0.000173, # ZDD nodes = 288, # elems = 289
Step 459 time = 0.000181, # ZDD nodes = 309, # elems = 352
Step 460 time = 0.000198, # ZDD nodes = 332, # elems = 379
Step 461 time = 0.000195, # ZDD nodes = 355, # elems = 368
Step 462 time = 0.000205, # ZDD nodes = 385, # elems = 332
Step 463 time = 0.000209, # ZDD nodes = 410, # elems = 290
Step 464 time = 0.000216, # ZDD nodes = 431, # elems = 256
Step 465 time = 0.000231, # ZDD nodes = 444, # elems = 229
Step 466 time = 0.000529, # ZDD nodes = 452, # elems = 205
Step 467 time = 0.000224, # ZDD nodes = 450, # elems = 186
Step 468 time = 0.000221, # ZDD nodes = 442, # elems = 177
Step 469 time = 0.000210, # ZDD nodes = 426, # elems = 180
Step 470 time = 0.000205, # ZDD nodes = 408, # elems = 190
Step 471 time = 0.000535, # ZDD nodes = 389, # elems = 195
Step 472 time = 0.000206, # ZDD nodes = 374, # elems = 190
Step 473 time = 0.000190, # ZDD nodes = 353, # elems = 177
Step 474 time = 0.000176, # ZDD nodes = 335, # elems = 157
Step 475 time = 0.000175, # ZDD nodes = 321, # elems = 134
Step 476 time = 0.000469, # ZDD nodes = 309, # elems = 111
Step 477 time = 0.000167, # ZDD nodes = 303, # elems = 88
Step 478 time = 0.000164, # ZDD nodes = 300, # elems = 66
Step 479 time = 0.000159, # ZDD nodes = 294, # elems = 47
Step 480 time = 0.000166, # ZDD nodes = 284, # elems = 33
Step 481 time = 0.000149, # ZDD nodes = 263, # elems = 24
Step 482 time = 0.000510, # ZDD nodes = 241, # elems = 20
Step 483 time = 0.000143, # ZDD nodes = 231, # elems = 21
Step 484 time = 0.000144, # ZDD nodes = 231, # elems = 30
Step 485 time = 0.000149, # ZDD nodes = 241, # elems = 48
Step 486 time = 0.000148, # ZDD nodes = 259, # elems = 74
Step 487 time = 0.000151, # ZDD nodes = 275, # elems = 108
Step 488 time = 0.000163, # ZDD nodes = 285, # elems = 140
Step 489 time = 0.000155, # ZDD nodes = 292, # elems = 159
Step 490 time = 0.000161, # ZDD nodes = 294, # elems = 162
Step 491 time = 0.000167, # ZDD nodes = 298, # elems = 152
Step 492 time = 0.000162, # ZDD nodes = 304, # elems = 133
Step 493 time = 0.000159, # ZDD nodes = 308, # elems = 112
Step 494 time = 0.000242, # ZDD nodes = 312, # elems = 94
Step 495 time = 0.000163, # ZDD nodes = 316, # elems = 80
Step 496 time = 0.000163, # ZDD nodes = 327, # elems = 72
Step 497 time = 0.000168, # ZDD nodes = 334, # elems = 70
Step 498 time = 0.000170, # ZDD nodes = 341, # elems = 72
Step 499 time = 0.000171, # ZDD nodes = 338, # elems = 74
Step 500 time = 0.000163, # ZDD nodes = 329, # elems = 73
Step 501 time = 0.000162, # ZDD nodes = 311, # elems = 69
Step 502 time = 0.000160, # ZDD nodes = 284, # elems = 63
Step 503 time = 0.000150, # ZDD nodes = 257, # elems = 54
Step 504 time = 0.000133, # ZDD nodes = 229, # elems = 44
Step 505 time = 0.000097, # ZDD nodes = 199, # elems = 36
Step 506 time = 0.000085, # ZDD nodes = 169, # elems = 29
Step 507 time = 0.000062, # ZDD nodes = 144, # elems = 23
Step 508 time = 0.000041, # ZDD nodes = 122, # elems = 18
Step 509 time = 0.000038, # ZDD nodes = 102, # elems = 14
Step 510 time = 0.000039, # ZDD nodes = 89, # elems = 11
Step 511 time = 0.000031, # ZDD nodes = 81, # elems = 9
Step 512 time = 0.000030, # ZDD nodes = 77, # elems = 8
Step 513 time = 0.000028, # ZDD nodes = 67, # elems = 6
Step 514 time = 0.000024, # ZDD nodes = 52, # elems = 4
Step 515 time = 0.000022, # ZDD nodes = 39, # elems = 2
Step 516 time = 0.000021, # ZDD nodes = 32, # elems = 1
Step 517 time = 0.000019, # ZDD nodes = 32, # elems = 1
Step 518 time = 0.000019, # ZDD nodes = 32, # elems = 1
Step 519 time = 0.000020, # ZDD nodes = 32, # elems = 1
Step 520 time = 0.000020, # ZDD nodes = 32, # elems = 1
Step 521 time = 0.000020, # ZDD nodes = 37, # elems = 2
Step 522 time = 0.000022, # ZDD nodes = 42, # elems = 2
Step 523 time = 0.000022, # ZDD nodes = 45, # elems = 4
Step 524 time = 0.000026, # ZDD nodes = 63, # elems = 8
Step 525 time = 0.000030, # ZDD nodes = 84, # elems = 13
Step 526 time = 0.000038, # ZDD nodes = 113, # elems = 23
Step 527 time = 0.000044, # ZDD nodes = 140, # elems = 40
Step 528 time = 0.000052, # ZDD nodes = 173, # elems = 66
Step 529 time = 0.000072, # ZDD nodes = 205, # elems = 112
Step 530 time = 0.000095, # ZDD nodes = 248, # elems = 192
Step 531 time = 0.000162, # ZDD nodes = 293, # elems = 323
Step 532 time = 0.000135, # ZDD nodes = 339, # elems = 529
Step 533 time = 0.000159, # ZDD nodes = 377, # elems = 813
Step 534 time = 0.000177, # ZDD nodes = 408, # elems = 1119
Step 535 time = 0.000176, # ZDD nodes = 432, # elems = 1342
Step 536 time = 0.000180, # ZDD nodes = 453, # elems = 1386
Step 537 time = 0.000181, # ZDD nodes = 466, # elems = 1227
Step 538 time = 0.000182, # ZDD nodes = 474, # elems = 940
Step 539 time = 0.000188, # ZDD nodes = 472, # elems = 649
Step 540 time = 0.000190, # ZDD nodes = 464, # elems = 448
Step 541 time = 0.000180, # ZDD nodes = 448, # elems = 363
Step 542 time = 0.000178, # ZDD nodes = 430, # elems = 369
Step 543 time = 0.000172, # ZDD nodes = 411, # elems = 427
Step 544 time = 0.000177, # ZDD nodes = 395, # elems = 511
Step 545 time = 0.000325, # ZDD nodes = 383, # elems = 599
Step 546 time = 0.000168, # ZDD nodes = 375, # elems = 662
Step 547 time = 0.000318, # ZDD nodes = 371, # elems = 676
Step 548 time = 0.000163, # ZDD nodes = 366, # elems = 631
Step 549 time = 0.000166, # ZDD nodes = 361, # elems = 533
Step 550 time = 0.000305, # ZDD nodes = 359, # elems = 405
Step 551 time = 0.000164, # ZDD nodes = 354, # elems = 279
Step 552 time = 0.000156, # ZDD nodes = 345, # elems = 177
Step 553 time = 0.000152, # ZDD nodes = 329, # elems = 108
Step 554 time = 0.000145, # ZDD nodes = 308, # elems = 72
Step 555 time = 0.000143, # ZDD nodes = 298, # elems = 60
Step 556 time = 0.000142, # ZDD nodes = 297, # elems = 68
Step 557 time = 0.000147, # ZDD nodes = 306, # elems = 92
Step 558 time = 0.000148, # ZDD nodes = 323, # elems = 131
Step 559 time = 0.000152, # ZDD nodes = 338, # elems = 194
Step 560 time = 0.000155, # ZDD nodes = 347, # elems = 283
Step 561 time = 0.000155, # ZDD nodes = 354, # elems = 393
Step 562 time = 0.000208, # ZDD nodes = 358, # elems = 519
Step 563 time = 0.000161, # ZDD nodes = 365, # elems = 642
Step 564 time = 0.000168, # ZDD nodes = 379, # elems = 723
Step 565 time = 0.000246, # ZDD nodes = 395, # elems = 737
Step 566 time = 0.000173, # ZDD nodes = 415, # elems = 682
Step 567 time = 0.000184, # ZDD nodes = 433, # elems = 575
Step 568 time = 0.000178, # ZDD nodes = 452, # elems = 453
Step 569 time = 0.000180, # ZDD nodes = 464, # elems = 348
Step 570 time = 0.000188, # ZDD nodes = 467, # elems = 273
Step 571 time = 0.000548, # ZDD nodes = 459, # elems = 230
Step 572 time = 0.000181, # ZDD nodes = 445, # elems = 216
Step 573 time = 0.000173, # ZDD nodes = 422, # elems = 227
Step 574 time = 0.000170, # ZDD nodes = 395, # elems = 256
Step 575 time = 0.000164, # ZDD nodes = 370, # elems = 285
Step 576 time = 0.000154, # ZDD nodes = 347, # elems = 297
Step 577 time = 0.000150, # ZDD nodes = 316, # elems = 284
Step 578 time = 0.000128, # ZDD nodes = 291, # elems = 244
Step 579 time = 0.000120, # ZDD nodes = 272, # elems = 189
Step 580 time = 0.000115, # ZDD nodes = 251, # elems = 138
Step 581 time = 0.000113, # ZDD nodes = 238, # elems = 100
Step 582 time = 0.000110, # ZDD nodes = 227, # elems = 74
Step 583 time = 0.000154, # ZDD nodes = 215, # elems = 56
Step 584 time = 0.000104, # ZDD nodes = 207, # elems = 41
Step 585 time = 0.000101, # ZDD nodes = 192, # elems = 27
Step 586 time = 0.000097, # ZDD nodes = 174, # elems = 17
Step 587 time = 0.000093, # ZDD nodes = 162, # elems = 11
Step 588 time = 0.000089, # ZDD nodes = 157, # elems = 9
Step 589 time = 0.000168, # ZDD nodes = 160, # elems = 10
Step 590 time = 0.000091, # ZDD nodes = 162, # elems = 12
Step 591 time = 0.000088, # ZDD nodes = 159, # elems = 16
Step 592 time = 0.000091, # ZDD nodes = 166, # elems = 26
Step 593 time = 0.000096, # ZDD nodes = 181, # elems = 45
Step 594 time = 0.000099, # ZDD nodes = 205, # elems = 77
Step 595 time = 0.000265, # ZDD nodes = 228, # elems = 135
Step 596 time = 0.000110, # ZDD nodes = 257, # elems = 224
Step 597 time = 0.000121, # ZDD nodes = 281, # elems = 344
Step 598 time = 0.000127, # ZDD nodes = 300, # elems = 487
Step 599 time = 0.000128, # ZDD nodes = 321, # elems = 618
Step 600 time = 0.000295, # ZDD nodes = 345, # elems = 692
Step 601 time = 0.000140, # ZDD nodes = 368, # elems = 688
Step 602 time = 0.000147, # ZDD nodes = 398, # elems = 615
Step 603 time = 0.000154, # ZDD nodes = 423, # elems = 506
Step 604 time = 0.000154, # ZDD nodes = 444, # elems = 403
Step 605 time = 0.000155, # ZDD nodes = 457, # elems = 328
Step 606 time = 0.000161, # ZDD nodes = 465, # elems = 283
Step 607 time = 0.000161, # ZDD nodes = 463, # elems = 266
Step 608 time = 0.000159, # ZDD nodes = 455, # elems = 273
Step 609 time = 0.000154, # ZDD nodes = 439, # elems = 296
Step 610 time = 0.000225, # ZDD nodes = 421, # elems = 325
Step 611 time = 0.000147, # ZDD nodes = 402, # elems = 342
Step 612 time = 0.000143, # ZDD nodes = 388, # elems = 336
Step 613 time = 0.000139, # ZDD nodes = 368, # elems = 311
Step 614 time = 0.000135, # ZDD nodes = 351, # elems = 270
Step 615 time = 0.000130, # ZDD nodes = 338, # elems = 220
Step 616 time = 0.000127, # ZDD nodes = 326, # elems = 171
Step 617 time = 0.000129, # ZDD nodes = 320, # elems = 126
Step 618 time = 0.000130, # ZDD nodes = 317, # elems = 88
Step 619 time = 0.000127, # ZDD nodes = 311, # elems = 60
Step 620 time = 0.000129, # ZDD nodes = 301, # elems = 42
Step 621 time = 0.000119, # ZDD nodes = 280, # elems = 32
Step 622 time = 0.000112, # ZDD nodes = 258, # elems = 29
Step 623 time = 0.000114, # ZDD nodes = 248, # elems = 32
Step 624 time = 0.000108, # ZDD nodes = 248, # elems = 45
Step 625 time = 0.000109, # ZDD nodes = 258, # elems = 73
Step 626 time = 0.000117, # ZDD nodes = 276, # elems = 116
Step 627 time = 0.000118, # ZDD nodes = 292, # elems = 175
Step 628 time = 0.000119, # ZDD nodes = 302, # elems = 238
Step 629 time = 0.000124, # ZDD nodes = 309, # elems = 282
Step 630 time = 0.000129, # ZDD nodes = 311, # elems = 293
Step 631 time = 0.000127, # ZDD nodes = 315, # elems = 271
Step 632 time = 0.000127, # ZDD nodes = 321, # elems = 224
Step 633 time = 0.000172, # ZDD nodes = 325, # elems = 171
Step 634 time = 0.000130, # ZDD nodes = 329, # elems = 129
Step 635 time = 0.000130, # ZDD nodes = 333, # elems = 102
Step 636 time = 0.000136, # ZDD nodes = 344, # elems = 90
Step 637 time = 0.000133, # ZDD nodes = 351, # elems = 90
Step 638 time = 0.000136, # ZDD nodes = 358, # elems = 97
Step 639 time = 0.000141, # ZDD nodes = 355, # elems = 107
Step 640 time = 0.000134, # ZDD nodes = 346, # elems = 115
Step 641 time = 0.000128, # ZDD nodes = 328, # elems = 116
Step 642 time = 0.000128, # ZDD nodes = 301, # elems = 109
Step 643 time = 0.000115, # ZDD nodes = 275, # elems = 92
Step 644 time = 0.000111, # ZDD nodes = 249, # elems = 69
Step 645 time = 0.000098, # ZDD nodes = 216, # elems = 49
Step 646 time = 0.000076, # ZDD nodes = 181, # elems = 34
Step 647 time = 0.000060, # ZDD nodes = 152, # elems = 24
Step 648 time = 0.000044, # ZDD nodes = 122, # elems = 18
Step 649 time = 0.000033, # ZDD nodes = 102, # elems = 14
Step 650 time = 0.000030, # ZDD nodes = 89, # elems = 11
Step 651 time = 0.000028, # ZDD nodes = 81, # elems = 9
Step 652 time = 0.000027, # ZDD nodes = 77, # elems = 8
Step 653 time = 0.000025, # ZDD nodes = 67, # elems = 6
Step 654 time = 0.000021, # ZDD nodes = 52, # elems = 4
Step 655 time = 0.000019, # ZDD nodes = 39, # elems = 2
Step 656 time = 0.000018, # ZDD nodes = 32, # elems = 1
Step 657 time = 0.000017, # ZDD nodes = 32, # elems = 1
Step 658 time = 0.000018, # ZDD nodes = 32, # elems = 1
Step 659 time = 0.000017, # ZDD nodes = 32, # elems = 1
Step 660 time = 0.000017, # ZDD nodes = 32, # elems = 1
Step 661 time = 0.000017, # ZDD nodes = 37, # elems = 2
Step 662 time = 0.000018, # ZDD nodes = 42, # elems = 2
Step 663 time = 0.000019, # ZDD nodes = 45, # elems = 4
Step 664 time = 0.000023, # ZDD nodes = 63, # elems = 8
Step 665 time = 0.000027, # ZDD nodes = 84, # elems = 13
Step 666 time = 0.000035, # ZDD nodes = 113, # elems = 23
Step 667 time = 0.000046, # ZDD nodes = 140, # elems = 40
Step 668 time = 0.000046, # ZDD nodes = 169, # elems = 66
Step 669 time = 0.000054, # ZDD nodes = 197, # elems = 111
Step 670 time = 0.000064, # ZDD nodes = 232, # elems = 182
Step 671 time = 0.000069, # ZDD nodes = 264, # elems = 273
Step 672 time = 0.000079, # ZDD nodes = 288, # elems = 366
Step 673 time = 0.000085, # ZDD nodes = 306, # elems = 428
Step 674 time = 0.000082, # ZDD nodes = 315, # elems = 423
Step 675 time = 0.000087, # ZDD nodes = 319, # elems = 348
Step 676 time = 0.000082, # ZDD nodes = 318, # elems = 243
Step 677 time = 0.000082, # ZDD nodes = 313, # elems = 156
Step 678 time = 0.000086, # ZDD nodes = 307, # elems = 111
Step 679 time = 0.000088, # ZDD nodes = 301, # elems = 102
Step 680 time = 0.000078, # ZDD nodes = 296, # elems = 112
Step 681 time = 0.000082, # ZDD nodes = 290, # elems = 133
Step 682 time = 0.000073, # ZDD nodes = 279, # elems = 160
Step 683 time = 0.000076, # ZDD nodes = 263, # elems = 185
Step 684 time = 0.000070, # ZDD nodes = 250, # elems = 202
Step 685 time = 0.000067, # ZDD nodes = 241, # elems = 204
Step 686 time = 0.000067, # ZDD nodes = 240, # elems = 184
Step 687 time = 0.000067, # ZDD nodes = 239, # elems = 147
Step 688 time = 0.000067, # ZDD nodes = 234, # elems = 106
Step 689 time = 0.000063, # ZDD nodes = 225, # elems = 69
Step 690 time = 0.000063, # ZDD nodes = 209, # elems = 41
Step 691 time = 0.000052, # ZDD nodes = 184, # elems = 24
Step 692 time = 0.000054, # ZDD nodes = 174, # elems = 16
Step 693 time = 0.000051, # ZDD nodes = 169, # elems = 15
Step 694 time = 0.000053, # ZDD nodes = 172, # elems = 17
Step 695 time = 0.000048, # ZDD nodes = 171, # elems = 21
Step 696 time = 0.000050, # ZDD nodes = 175, # elems = 32
Step 697 time = 0.000054, # ZDD nodes = 190, # elems = 52
Step 698 time = 0.000058, # ZDD nodes = 210, # elems = 81
Step 699 time = 0.000062, # ZDD nodes = 225, # elems = 122
Step 700 time = 0.000064, # ZDD nodes = 236, # elems = 167
Step 701 time = 0.000068, # ZDD nodes = 244, # elems = 200
Step 702 time = 0.000068, # ZDD nodes = 249, # elems = 215
Step 703 time = 0.000072, # ZDD nodes = 256, # elems = 208
Step 704 time = 0.000072, # ZDD nodes = 267, # elems = 179
Step 705 time = 0.000076, # ZDD nodes = 277, # elems = 142
Step 706 time = 0.000074, # ZDD nodes = 285, # elems = 110
Step 707 time = 0.000076, # ZDD nodes = 288, # elems = 85
Step 708 time = 0.000079, # ZDD nodes = 287, # elems = 67
Step 709 time = 0.000075, # ZDD nodes = 281, # elems = 57
Step 710 time = 0.000074, # ZDD nodes = 270, # elems = 57
Step 711 time = 0.000070, # ZDD nodes = 258, # elems = 66
Step 712 time = 0.000071, # ZDD nodes = 252, # elems = 76
Step 713 time = 0.000069, # ZDD nodes = 245, # elems = 83
Step 714 time = 0.000062, # ZDD nodes = 231, # elems = 85
Step 715 time = 0.000058, # ZDD nodes = 210, # elems = 77
Step 716 time = 0.000060, # ZDD nodes = 190, # elems = 61
Step 717 time = 0.000050, # ZDD nodes = 162, # elems = 44
Step 718 time = 0.000042, # ZDD nodes = 139, # elems = 30
Step 719 time = 0.000042, # ZDD nodes = 122, # elems = 21
Step 720 time = 0.000037, # ZDD nodes = 111, # elems = 17
Step 721 time = 0.000098, # ZDD nodes = 107, # elems = 14
Step 722 time = 0.000033, # ZDD nodes = 96, # elems = 10
Step 723 time = 0.000032, # ZDD nodes = 79, # elems = 6
Step 724 time = 0.000027, # ZDD nodes = 65, # elems = 3
Step 725 time = 0.000027, # ZDD nodes = 57, # elems = 2
Step 726 time = 0.000026, # ZDD nodes = 58, # elems = 2
Step 727 time = 0.000022, # ZDD nodes = 60, # elems = 2
Step 728 time = 0.000023, # ZDD nodes = 60, # elems = 2
Step 729 time = 0.000023, # ZDD nodes = 60, # elems = 3
Step 730 time = 0.000026, # ZDD nodes = 65, # elems = 4
Step 731 time = 0.000025, # ZDD nodes = 67, # elems = 6
Step 732 time = 0.000027, # ZDD nodes = 80, # elems = 12
Step 733 time = 0.000033, # ZDD nodes = 101, # elems = 21
Step 734 time = 0.000040, # ZDD nodes = 132, # elems = 36
Step 735 time = 0.000047, # ZDD nodes = 156, # elems = 62
Step 736 time = 0.000050, # ZDD nodes = 181, # elems = 97
Step 737 time = 0.000055, # ZDD nodes = 197, # elems = 136
Step 738 time = 0.000059, # ZDD nodes = 208, # elems = 169
Step 739 time = 0.000060, # ZDD nodes = 217, # elems = 177
Step 740 time = 0.000060, # ZDD nodes = 221, # elems = 151
Step 741 time = 0.000060, # ZDD nodes = 217, # elems = 106
Step 742 time = 0.000058, # ZDD nodes = 208, # elems = 65
Step 743 time = 0.000054, # ZDD nodes = 198, # elems = 41
Step 744 time = 0.000056, # ZDD nodes = 193, # elems = 34
Step 745 time = 0.000054, # ZDD nodes = 191, # elems = 37
Step 746 time = 0.000056, # ZDD nodes = 195, # elems = 46
Step 747 time = 0.000053, # ZDD nodes = 196, # elems = 59
Step 748 time = 0.000055, # ZDD nodes = 194, # elems = 70
Step 749 time = 0.000053, # ZDD nodes = 191, # elems = 76
Step 750 time = 0.000051, # ZDD nodes = 179, # elems = 77
Step 751 time = 0.000049, # ZDD nodes = 165, # elems = 70
Step 752 time = 0.000047, # ZDD nodes = 159, # elems = 57
Step 753 time = 0.000044, # ZDD nodes = 149, # elems = 43
Step 754 time = 0.000042, # ZDD nodes = 143, # elems = 29
Step 755 time = 0.000042, # ZDD nodes = 127, # elems = 17
Step 756 time = 0.000033, # ZDD nodes = 100, # elems = 9
Step 757 time = 0.000031, # ZDD nodes = 85, # elems = 5
Step 758 time = 0.000031, # ZDD nodes = 78, # elems = 4
Step 759 time = 0.000029, # ZDD nodes = 81, # elems = 4
Step 760 time = 0.000027, # ZDD nodes = 83, # elems = 4
Step 761 time = 0.000026, # ZDD nodes = 83, # elems = 5
Step 762 time = 0.000028, # ZDD nodes = 83, # elems = 7
Step 763 time = 0.000029, # ZDD nodes = 85, # elems = 10
Step 764 time = 0.000032, # ZDD nodes = 99, # elems = 18
Step 765 time = 0.000036, # ZDD nodes = 117, # elems = 32
Step 766 time = 0.000043, # ZDD nodes = 139, # elems = 49
Step 767 time = 0.000045, # ZDD nodes = 156, # elems = 66
Step 768 time = 0.000047, # ZDD nodes = 164, # elems = 74
Step 769 time = 0.000048, # ZDD nodes = 162, # elems = 65
Step 770 time = 0.000043, # ZDD nodes = 146, # elems = 45
Step 771 time = 0.000039, # ZDD nodes = 127, # elems = 26
Step 772 time = 0.000036, # ZDD nodes = 111, # elems = 14
Step 773 time = 0.000036, # ZDD nodes = 104, # elems = 9
Step 774 time = 0.000032, # ZDD nodes = 99, # elems = 8
Step 775 time = 0.000033, # ZDD nodes = 101, # elems = 9
Step 776 time = 0.000032, # ZDD nodes = 103, # elems = 12
Step 777 time = 0.000033, # ZDD nodes = 104, # elems = 16
Step 778 time = 0.000034, # ZDD nodes = 111, # elems = 21
Step 779 time = 0.000035, # ZDD nodes = 112, # elems = 26
Step 780 time = 0.000034, # ZDD nodes = 112, # elems = 26
Step 781 time = 0.000033, # ZDD nodes = 108, # elems = 20
Step 782 time = 0.000030, # ZDD nodes = 91, # elems = 12
Step 783 time = 0.000024, # ZDD nodes = 60, # elems = 5
Step 784 time = 0.000022, # ZDD nodes = 32, # elems = 1
Step 785 time = 0.000007, # ZDD nodes = 0, # elems = 0
a 2 4 6 9 11 14 16 19 21 24 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 4 6 9 11 14 16 19 21 24 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 6 9 11 14 16 19 21 24 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 21 24 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 8 11 14 16 19 21 24 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 11 14 16 19 21 24 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 11 14 16 19 21 24 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 11 14 16 19 21 24 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 14 16 19 21 24 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 13 16 19 21 24 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 12 13 16 19 21 24 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 12 13 16 19 21 24 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 16 19 21 24 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 19 21 24 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 21 24 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 24 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 23 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 19 22 23 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 16 19 22 23 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 12 13 16 19 22 23 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 12 13 16 19 22 23 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 13 16 19 22 23 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 14 16 19 22 23 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 11 14 16 19 22 23 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 11 14 16 19 22 23 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 11 14 16 19 22 23 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 8 11 14 16 19 22 23 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 26 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 25 29 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 25 28 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 27 28 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 8 11 14 16 19 22 23 27 28 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 11 14 16 19 22 23 27 28 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
